TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
DE102920VENCHG01,143,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-20.92|90.0|69.08|Y
DE102920VENCHG01,144,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|799.25|MATCHED|PAYCALCULATED|OVERRIDE|613.500000|0.0|0.0|0|Y
DE102920VENCHG02,146,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,69.7,9.25,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.7|Y
DE102920VENCHG02,146,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.7|Y
DE102920VENCHG02,146,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.7|Y
DE102920VENCHG02,146,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,.3,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.7|Y
DE102920VENCHG02,147,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.21,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-14.79|60.0|45.21|Y
DE102920VENCHG02,148,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,51.61,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-16.89|68.5|51.61|Y
DE102920VENCHG02,149,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,69.69,9.25,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.69|Y
DE102920VENCHG02,149,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.69|Y
DE102920VENCHG02,149,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.69|Y
DE102920VENCHG02,149,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,.31,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.81|92.5|69.69|Y
DE102920VENCHG02,150,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,66.87,8.88,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-21.88|88.75|66.87|Y
DE102920VENCHG02,150,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,18.13,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-21.88|88.75|66.87|Y
DE102920VENCHG02,150,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.38,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-21.88|88.75|66.87|Y
DE102920VENCHG02,150,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-21.88|88.75|66.87|Y
DE102920VENCHG02,151,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,47.84,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-15.66|63.5|47.84|Y
DE102920VENCHG02,152,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,52.74,7,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-17.26|70.0|52.74|Y
DE102920VENCHG02,153,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.21,6,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-14.79|60.0|45.21|Y
DE102920VENCHG02,154,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,45.21,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-14.79|60.0|45.21|Y
DE102920VENCHG02,155,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,51.61,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGED|RANGE|613.500000|-16.89|68.5|51.61|Y
DE102920VENCHG02,156,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,67.81,9,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.19|90.0|67.81|Y
DE102920VENCHG02,156,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.19|90.0|67.81|Y
DE102920VENCHG02,156,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,2.19,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.19|90.0|67.81|Y
DE102920VENCHG02,156,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|613.500000|-22.19|90.0|67.81|Y
DE102920VENCHG02,157,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|814.25|MATCHED|PAYCALCULATED|OVERRIDE|613.500000|0.0|0.0|0|Y
DE102920VENCHG03,159,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,52.94,7.75,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,"METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-24.56|77.5|52.94|Y
DE102920VENCHG03,159,"VERTEX US TAX",COUNTY,STD,CO-VTL-111210000,14.56,2.75,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FULTON,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-24.56|77.5|52.94|Y
DE102920VENCHG03,159,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-78130,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-24.56|77.5|52.94|Y
DE102920VENCHG03,159,"VERTEX US TAX",STATE,STD,ST-VTL-110000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,GEORGIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-24.56|77.5|52.94|Y
DE102920VENCHG03,160,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40.99,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|546.000000|-19.01|60.0|40.99|Y
DE102920VENCHG03,161,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,46.8,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.8|Y
DE102920VENCHG03,161,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.8|Y
DE102920VENCHG03,161,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.8|Y
DE102920VENCHG03,161,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,1.7,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.8|Y
DE102920VENCHG03,162,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,63.19,9.25,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-29.31|92.5|63.19|Y
DE102920VENCHG03,162,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-29.31|92.5|63.19|Y
DE102920VENCHG03,162,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,Y,,"CONSUMERS_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-29.31|92.5|63.19|Y
DE102920VENCHG03,162,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,6.81,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-29.31|92.5|63.19|Y
DE102920VENCHG03,163,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,60.63,8.88,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.12|88.75|60.63|Y
DE102920VENCHG03,163,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,24.37,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.12|88.75|60.63|Y
DE102920VENCHG03,163,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.38,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.12|88.75|60.63|Y
DE102920VENCHG03,163,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.12|88.75|60.63|Y
DE102920VENCHG03,164,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,43.38,6.35,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-20.12|63.5|43.38|Y
DE102920VENCHG03,164,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,20.12,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-20.12|63.5|43.38|Y
DE102920VENCHG03,165,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,47.82,7,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-22.18|70.0|47.82|Y
DE102920VENCHG03,165,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-22.18|70.0|47.82|Y
DE102920VENCHG03,165,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,12.18,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-22.18|70.0|47.82|Y
DE102920VENCHG03,166,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40.99,6,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|546.000000|-19.01|60.0|40.99|Y
DE102920VENCHG03,167,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40.99,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|546.000000|-19.01|60.0|40.99|Y
DE102920VENCHG03,168,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,46.79,6.85,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.79|Y
DE102920VENCHG03,168,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.79|Y
DE102920VENCHG03,168,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.79|Y
DE102920VENCHG03,168,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,1.71,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-21.7|68.5|46.79|Y
DE102920VENCHG03,169,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,61.48,9,0,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,FAIRHOPE,EXEMPT|DEFAULT|Exempt||||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.52|90.0|61.48|Y
DE102920VENCHG03,169,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.52|90.0|61.48|Y
DE102920VENCHG03,169,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,8.52,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.52|90.0|61.48|Y
DE102920VENCHG03,169,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|546.000000|-28.52|90.0|61.48|Y
DE102920VENCHG03,170,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|799.25|MATCHED|PAYCALCULATED|OVERRIDE|546.000000|0.0|0.0|0|Y
DE102920VENCHG04,172,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,66.76,7.75,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,"METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|688.500000|-10.74|77.5|66.76|Y
DE102920VENCHG04,173,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,60,6,1000,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.31|60.0|51.69|Y
DE102920VENCHG04,174,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,68.5,6.85,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-9.49|68.5|59.01|Y
DE102920VENCHG04,175,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,79.68,9.25,0,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|688.500000|-12.82|92.5|79.68|Y
DE102920VENCHG04,176,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,76.45,8.88,1000,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCHARGED|RANGE|688.500000|-12.30|88.75|76.45|Y
DE102920VENCHG04,177,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,63.5,6.35,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-8.8|63.5|54.69|Y
DE102920VENCHG04,178,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,70,7,1000,N,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|799.25|UNDERCHARGED|PAYCALCULATED|RANGE|688.500000|-9.7|70.0|60.3|Y
